"q1";"q2";"s2";"k";"Q";"c3";"c2";"c1";"s1";"c4";"time";"r_aSaJ_2";"vs_1_0_1";"vs_2_1_1";"f_2_1_0";"f_2_0_1";"r_mSaJ_1";"vj_1_0_0";"p11";"vs_1_1_1";"vj_2_0_1";"r_mSmJ_2";"f_1_1_1";"f_2_1_1";"vj_1_1_1";"mt";"f_1_0_1";"r_aSmJ_2";"vs_2_0_1";"vj_2_1_1";"vs_2_1_0";"vs_1_0_0";"r_aSaJ_1";"f_2_0_0";"p10";"vs_2_0_0";"vj_1_0_1";"f_1_1_0";"vj_2_0_0";"p20";"vj_2_1_0";"r_mSmJ_1";"vj_1_1_0";"r_aSmJ_1";"p21";"f_1_0_0";"vs_1_1_0";"r_mSaJ_2";"file";"x2";"y2";"x2.2";"y2.2"
0;0;0.187931;0.1;0.05;0.5;0.5;0.5;0.0232274;0.5;7306;0.107046;0.668663;1.06917;0.00627604;0.0107596;0.107099;0.69988;0.9999;1.19847;0.654063;0.107095;0.843672;0.000824665;1.19847;0.822441;0.0298603;0.107098;0.654063;1.06917;1.09658;0.699873;0.107095;0.0921397;0.9999;0.673746;0.66867;0.0158285;0.673746;0.9999;1.09659;0.107029;1.23771;0.107098;0.999946;0.000639163;1.23771;0.107098;"hpcbatch_31_03_2015_131627/core_258/iter_fecmort_31_3_2015_132311_737150858";0.11;-1.18;0.109999886341249;-1.1800004881538
0;0;0.521354;0.95;0.05;0.5;0.5;0.5;0.333325;0.5;216958;0.951384;0.82755;1.00872;0.0787999;0.106327;0.955389;1.00778;0.99991;1.02258;0.849409;0.952815;0.389748;0.0597912;0.992107;0.326275;0.114227;0.955163;0.834138;0.993465;1.14351;0.980877;0.953625;0.145082;0.412436;0.972896;0.834895;0.082743;1.00395;0.999911;1.15558;0.947935;1.17378;0.954652;0.583598;0.0232819;1.17042;0.955686;"hpcbatch_31_03_2015_131627/core_978/iter_fecmort_31_3_2015_142535_720362492";0.39;-0.38;0.390000222305684;-0.379999701138541
0;0;0.521354;0.1;0.05;0.5;0.5;0.5;0.333325;0.5;352115;0.483019;0.726567;1.09794;0.0308883;0.0436978;0.104987;0.789168;0.999969;1.16266;0.771646;0.14989;0.549087;0.00910401;1.16266;0.764468;0.0325388;0.094726;0.771928;1.08598;1.14312;0.751863;0.149729;0.30631;0.999958;0.796193;0.761236;0.025302;0.796193;0.999911;1.12778;0.450976;1.20907;0.101457;0.187375;0.00307262;1.20664;0.101204;"hpcbatch_31_03_2015_131627/core_978/iter_fecmort_31_3_2015_133232_868825113";0.39;-0.38;0.390000222305684;-0.379999701138541
0;0;0.521354;0.5;0.05;0.5;0.5;0.5;0.333325;0.5;148499;0.645299;0.787978;1.03755;0.0582756;0.0793801;0.529046;0.935444;0.99993;1.08902;0.79768;0.555228;0.468824;0.0357321;1.07334;0.450087;0.0726195;0.517884;0.788868;1.01648;1.14227;0.891147;0.555486;0.216612;0.748799;0.874718;0.821285;0.0548879;0.88963;0.99993;1.1288;0.629389;1.20838;0.522847;0.436431;0.0136688;1.20797;0.526836;"hpcbatch_31_03_2015_131627/core_978/iter_fecmort_31_3_2015_142251_765527118";0.39;-0.38;0.390000222305684;-0.379999701138541
0;0;1.6559;0.95;0.05;0.5;0.5;0.5;1.15071;0.5;444701;0.940157;0.890812;1.00131;0.062148;0.069946;0.960524;0.997505;0.999912;1.00712;0.91804;0.957994;0.449633;0.0111033;1.00011;0.302194;0.0709626;0.961102;0.91435;1.00131;1.08068;0.997504;0.958131;0.266803;0.71076;0.993945;0.888516;0.0626516;0.999511;0.999995;1.08421;0.938722;1.11063;0.96064;0.999983;0.00675264;1.11342;0.960689;"hpcbatch_31_03_2015_131627/core_1041/iter_fecmort_31_3_2015_135908_76946533";0.41;0.14;0.409999964369827;0.139999996699334
0;0;1.6559;0.5;0.05;0.5;0.5;0.5;1.15071;0.5;46347;0.604885;0.887735;1.01742;0.0217124;0.0247597;0.603559;0.969449;0.999935;1.04382;0.910906;0.603619;0.545374;0.00163299;1.04382;0.396384;0.0228688;0.603543;0.910905;1.01742;1.07972;0.969407;0.603619;0.361895;0.999993;0.966985;0.887766;0.0207682;0.966983;0.99999;1.07972;0.604841;1.13119;0.603554;0.999007;0.000988991;1.13117;0.603555;"hpcbatch_31_03_2015_131627/core_1041/iter_fecmort_31_3_2015_135458_515694065";0.41;0.14;0.409999964369827;0.139999996699334
0;0;1.6559;0.1;0.05;0.5;0.5;0.5;1.15071;0.5;20767;0.156458;0.861591;1.04471;0.0217356;0.0247891;0.155527;0.888355;0.9999;1.11595;0.909725;0.155572;0.545324;0.0016333;1.11595;0.750968;0.0228933;0.155522;0.909725;1.04472;1.06665;0.888323;0.155572;0.361842;0.9999;0.925819;0.861621;0.0207931;0.925819;0.99995;1.06666;0.156422;1.14872;0.155527;0.99902;0.000989224;1.14872;0.155527;"hpcbatch_31_03_2015_131627/core_1041/iter_fecmort_31_3_2015_135247_646084128";0.41;0.14;0.409999964369827;0.139999996699334
0;0;0.0802473;0.1;0.05;0.5;0.5;0.5;0.136637;0.5;66102;0.150975;0.644678;1.18323;0.0303939;0.0502698;0.0895442;0.674478;0.999973;1.17963;0.679857;0.353338;0.0250998;0.544383;1.13266;0.768086;0.0726683;0.0895998;0.625364;1.18072;1.23348;0.671896;0.422679;0.00495279;8.66262e-05;0.649872;0.646222;0.0415996;0.70775;0.0473434;1.23471;0.151138;1.19384;0.077885;5.85709e-05;0.230632;1.24013;0.101857;"hpcbatch_31_03_2015_131627/core_1563/iter_fecmort_31_3_2015_135247_771815675";0.63;-0.98;0.629999497427891;-0.980000626429816
0;0;0.0802473;0.5;0.05;0.5;0.5;0.5;0.136637;0.5;16977;0.568349;0.65327;1.12736;0.0466562;0.076491;0.476453;0.782666;0.999954;1.09754;0.764496;0.68184;0.0743769;0.48983;1.00575;0.449361;0.0861597;0.47361;0.667627;1.10504;1.272;0.757241;0.716789;0.0170228;4.65373e-05;0.777777;0.664354;0.0514947;0.898292;0.217157;1.28438;0.568971;1.17705;0.453145;1.83851e-05;0.157969;1.24437;0.491714;"hpcbatch_31_03_2015_131627/core_1563/iter_fecmort_31_3_2015_135847_163794483";0.63;-0.98;0.629999497427891;-0.980000626429816
0;0;0.0802473;0.95;0.05;0.5;0.5;0.5;0.136637;0.5;110477;0.958731;0.756223;1.03114;0.0608438;0.100765;0.949093;0.989049;0.999962;1.03677;0.798065;0.965118;0.115359;0.438512;0.959241;0.31518;0.0910114;0.948092;0.749166;0.997522;1.21568;0.950933;0.968552;0.0298798;1.00647e-05;0.94282;0.755773;0.0559623;1.0355;0.414436;1.25361;0.958508;1.21197;0.945506;1e-04;0.107667;1.22377;0.950285;"hpcbatch_31_03_2015_131627/core_1563/iter_fecmort_31_3_2015_140032_318518349";0.63;-0.98;0.629999497427891;-0.980000626429816
0;0;0.096644;0.1;0.05;0.5;0.5;0.5;3.12482;0.5;7234;0.101116;0.992723;1.18874;0.017309;0.0328124;0.101105;0.988844;0.000903587;0.810472;0.665804;0.101482;6.33855e-05;0.919183;0.810631;0.831614;0.00107002;0.101105;0.665642;1.18874;1.22498;0.988844;0.101562;0.000695728;1e-04;0.694457;0.992724;0.00143572;0.694591;1e-04;1.22498;0.101116;0.810608;0.101091;1e-04;0.0274309;0.810459;0.101096;"hpcbatch_31_03_2015_131627/core_2431/iter_fecmort_31_3_2015_140137_151768054";0.97;-0.26;0.96999997516657;-0.260000048866251
0;0;0.096644;0.5;0.05;0.5;0.5;0.5;3.12482;0.5;10727;0.506248;1.01891;1.09635;0.0173094;0.0328124;0.506224;1.00368;0.000950306;0.925194;0.763608;0.507069;6.35076e-05;0.919181;0.925296;0.493753;0.00106996;0.506224;0.763494;1.09635;1.23071;1.00368;0.507222;0.000696984;1e-04;0.886727;1.01892;0.00143569;0.886847;1e-04;1.23074;0.506248;0.915763;0.506194;1e-04;0.0274308;0.915678;0.506209;"hpcbatch_31_03_2015_131627/core_2431/iter_fecmort_31_3_2015_140327_352951586";0.97;-0.26;0.96999997516657;-0.260000048866251
0;0;0.096644;0.95;0.05;0.5;0.5;0.5;3.12482;0.5;99281;0.951454;1.02133;1.00796;0.0173072;0.0328113;0.95145;1.00029;0.000994111;0.994258;0.802318;0.951581;6.35464e-05;0.919184;0.994319;0.33785;0.00106982;0.95145;0.802256;1.00796;1.19883;1.00029;0.951603;0.000697328;4.86816e-05;0.991938;1.02136;0.00143564;0.992026;1e-04;1.19888;0.951454;0.973875;0.951446;1e-04;0.027431;0.97384;0.951449;"hpcbatch_31_03_2015_131627/core_2431/iter_fecmort_31_3_2015_140529_238448618";0.97;-0.26;0.96999997516657;-0.260000048866251
0;0;0.900373;0.5;0.05;0.5;0.5;0.5;0.484816;0.5;48603;0.590303;0.847285;1.01369;0.0191418;0.0243452;0.588932;0.955556;0.999983;1.06962;0.85239;0.588988;0.606771;0.00170992;1.06962;0.411015;0.0235995;0.588911;0.852392;1.01368;1.09835;0.955489;0.588987;0.304803;0.9999;0.928132;0.847338;0.018773;0.928132;0.999981;1.09834;0.590153;1.18566;0.588928;0.999007;0.000856331;1.18564;0.588928;"hpcbatch_31_03_2015_131627/core_883/iter_fecmort_31_3_2015_134318_462635244";0.35;-0.18;0.349999891711528;-0.180000296420142
0;0;0.900373;0.95;0.05;0.5;0.5;0.5;0.484816;0.5;736849;0.954769;0.852545;1.00053;0.0280497;0.0355444;0.962288;0.997602;0.999938;1.00719;0.874112;0.961836;0.584702;0.00327747;1.0043;0.283828;0.0355992;0.962432;0.872561;1.00051;1.1203;0.997545;0.961853;0.283128;0.938528;0.991732;0.851657;0.0280772;0.994021;0.999994;1.12174;0.954383;1.15143;0.962278;0.999;0.00162168;1.1525;0.962349;"hpcbatch_31_03_2015_131627/core_883/iter_fecmort_31_3_2015_134712_392501708";0.35;-0.18;0.349999891711528;-0.180000296420142
0;0;0.900373;0.1;0.05;0.5;0.5;0.5;0.484816;0.5;13756;0.143001;0.79661;1.05538;0.019156;0.0243655;0.142067;0.829155;0.9999;1.1624;0.842497;0.142108;0.606739;0.00170795;1.1624;0.77032;0.0236177;0.142058;0.842497;1.0554;1.08229;0.829104;0.142108;0.304771;0.9999;0.862114;0.796663;0.0187876;0.862114;0.999923;1.08231;0.142891;1.20251;0.142068;0.999027;0.000855501;1.20251;0.142068;"hpcbatch_31_03_2015_131627/core_883/iter_fecmort_31_3_2015_134117_599704063";0.35;-0.18;0.349999891711528;-0.180000296420142
0;0;3.42318;0.95;0.05;0.5;0.5;0.5;1.3982;0.5;128429;0.962278;0.875728;0.999447;0.0143275;0.01298;0.962137;0.997278;0.999937;1.0046;0.987326;0.962143;0.66023;0.000773781;1.0046;0.282366;0.0273047;0.962135;0.987311;0.999478;1.01316;0.997229;0.962143;0.261919;0.999936;1.00064;0.87576;0.0214835;1.00064;0.999902;1.01318;0.962277;1.12668;0.962137;0.999002;0.000981621;1.12665;0.962137;"hpcbatch_31_03_2015_131627/core_746/iter_fecmort_31_3_2015_135755_231528761";0.29;0.34;0.289999958518101;0.339999516950889
0;0;3.42318;0.1;0.05;0.5;0.5;0.5;1.3982;0.5;6482;0.139513;0.836217;0.965051;0.0143293;0.0129864;0.138787;0.862757;0.9999;1.15045;1.01104;0.138823;0.660219;0.000772051;1.15045;0.775098;0.0273075;0.138784;1.01104;0.965128;0.971017;0.862684;0.138823;0.261912;0.9999;1.01326;0.836296;0.021494;1.01326;0.9999;0.971086;0.139496;1.18245;0.138794;0.999088;0.000979451;1.18244;0.138794;"hpcbatch_31_03_2015_131627/core_746/iter_fecmort_31_3_2015_135246_367305379";0.29;0.34;0.289999958518101;0.339999516950889
0;0;3.42318;0.5;0.05;0.5;0.5;0.5;1.3982;0.5;12136;0.582233;0.870791;0.991777;0.0143284;0.0129852;0.581113;0.95921;0.9999;1.06124;1.00042;0.581164;0.660219;0.000773645;1.06124;0.418838;0.0273063;0.581103;1.00041;0.991825;1.00425;0.959147;0.581164;0.261913;0.9999;1.00891;0.870844;0.0214933;1.00891;0.999953;1.00429;0.582213;1.15535;0.581119;0.999041;0.000981563;1.15534;0.581119;"hpcbatch_31_03_2015_131627/core_746/iter_fecmort_31_3_2015_135513_402695131";0.29;0.34;0.289999958518101;0.339999516950889
0;0;1.45501;0.5;0.05;0.5;0.5;0.5;2.27579;0.5;23359;0.600803;0.942648;1.04366;0.0215146;0.0240182;0.600746;0.982841;0.000982979;1.01119;0.89391;0.601928;0.00135895;0.563443;1.0112;0.399199;0.0214022;0.600746;0.893877;1.04366;1.12563;0.982841;0.601958;0.00102443;7.87847e-05;0.970682;0.942652;0.0202012;0.970724;1e-04;1.12564;0.600803;1.05638;0.600735;1e-04;0.347038;1.05637;0.600747;"hpcbatch_31_03_2015_131627/core_1544/iter_fecmort_31_3_2015_132406_340241229";0.61;0.26;0.610000536078053;0.259999081460016
0;0;1.45501;0.95;0.05;0.5;0.5;0.5;2.27579;0.5;240939;0.964395;0.939371;1.00327;0.0214862;0.0239859;0.964387;0.998524;0.000999192;1.00092;0.895458;0.964541;0.00135679;0.563505;1.00093;0.269648;0.0213743;0.964387;0.895436;1.00327;1.10644;0.998524;0.964542;0.00102272;7.07056e-05;0.998129;0.939376;0.0201744;0.998164;1e-04;1.10646;0.964395;1.06058;0.964386;3.24361e-05;0.347094;1.06057;0.964388;"hpcbatch_31_03_2015_131627/core_1544/iter_fecmort_31_3_2015_132616_502426452";0.61;0.26;0.610000536078053;0.259999081460016
0;0;1.45501;0.1;0.05;0.5;0.5;0.5;2.27579;0.5;11899;0.153763;0.947156;1.11576;0.0215159;0.0240199;0.153724;0.958843;0.00097536;1.02479;0.871198;0.154545;0.00135607;0.563442;1.02482;0.753546;0.0214051;0.153723;0.871157;1.11576;1.14619;0.958843;0.154568;0.00102217;1e-04;0.896145;0.947157;0.0202032;0.896186;1e-04;1.1462;0.153763;1.04133;0.153718;1e-04;0.347036;1.04131;0.153721;"hpcbatch_31_03_2015_131627/core_1544/iter_fecmort_31_3_2015_132209_259583026";0.61;0.26;0.610000536078053;0.259999081460016
0;0;0.033987;0.95;0.05;0.5;0.5;0.5;0.0353742;0.5;385449;0.955725;0.748021;1.04898;0.0716952;0.13391;0.954056;1.02452;0.9999;1.04804;0.781489;0.9489;0.244372;0.263628;0.967625;0.330168;0.131707;0.950561;0.749019;0.971387;1.22386;0.936001;0.956015;0.0407668;9.09581e-05;0.936902;0.777474;0.0705961;1.02868;0.963929;1.24098;0.949259;1.23713;0.950421;1e-04;0.0433241;1.22305;0.954136;"hpcbatch_31_03_2015_131627/core_1251/iter_fecmort_31_3_2015_133116_540442604";0.51;-1.46;0.509999826992612;-1.46000027078163
0;0;0.033987;0.1;0.05;0.5;0.5;0.5;0.0353742;0.5;223489;0.144821;0.607864;1.2057;0.0742185;0.140147;0.134927;0.679798;0.9999;1.20613;0.657995;0.120436;0.208537;0.246977;1.1561;0.788126;0.143973;0.113366;0.607498;1.16075;1.25513;0.631805;0.149309;0.0486568;8.7989e-05;0.631301;0.652395;0.0761353;0.685379;0.89;1.21524;0.123759;1.21102;0.112114;1e-04;0.0613548;1.25626;0.136584;"hpcbatch_31_03_2015_131627/core_1251/iter_fecmort_31_3_2015_132458_394289907";0.51;-1.46;0.509999826992612;-1.46000027078163
0;0;0.033987;0.5;0.05;0.5;0.5;0.5;0.0353742;0.5;82852;0.540007;0.646357;1.14574;0.0723006;0.135569;0.526529;0.851704;0.9999;1.14234;0.73234;0.496253;0.230923;0.258263;1.04667;0.481035;0.136074;0.49728;0.649372;1.05594;1.27709;0.747206;0.54386;0.0438676;6.72224e-05;0.750664;0.722168;0.0725547;0.862902;0.931834;1.23305;0.500622;1.22312;0.495815;1e-04;0.0504486;1.27379;0.52793;"hpcbatch_31_03_2015_131627/core_1251/iter_fecmort_31_3_2015_132826_398034696";0.51;-1.46;0.509999826992612;-1.46000027078163
0;0;0.862123;0.1;0.05;0.5;0.5;0.5;0.506326;0.5;19996;0.145988;0.801383;1.06209;0.0203052;0.0262639;0.145021;0.833979;0.9999;1.15618;0.836113;0.145064;0.587503;0.00184907;1.15618;0.766039;0.022975;0.145013;0.836113;1.0621;1.09024;0.833933;0.145064;0.321582;0.9999;0.856745;0.801429;0.0186661;0.856745;0.999933;1.09024;0.145882;1.19634;0.145021;0.999013;0.000855427;1.19634;0.145021;"hpcbatch_31_03_2015_131627/core_933/iter_fecmort_31_3_2015_132458_260831697";0.37;-0.18;0.36999990500194;-0.180000269691819
0;0;0.862123;0.95;0.05;0.5;0.5;0.5;0.506326;0.5;433072;0.93977;0.856999;1.00073;0.0561033;0.0714075;0.95974;0.997062;0.999916;1.0121;0.876607;0.957251;0.495533;0.0124653;0.999504;0.306045;0.0722227;0.960399;0.869328;1.00071;1.11774;0.997008;0.957444;0.230024;0.713287;0.986972;0.852968;0.056505;0.997862;0.99999;1.12447;0.937324;1.14621;0.959719;0.999001;0.00573934;1.15107;0.960008;"hpcbatch_31_03_2015_131627/core_933/iter_fecmort_31_3_2015_134656_197135442";0.37;-0.18;0.36999990500194;-0.180000269691819
0;0;0.862123;0.5;0.05;0.5;0.5;0.5;0.506326;0.5;146823;0.594246;0.850669;1.01613;0.0202871;0.026241;0.592858;0.95753;0.999976;1.06676;0.847024;0.592915;0.58754;0.00184977;1.06676;0.407088;0.0229538;0.592837;0.847026;1.01611;1.104;0.957467;0.592915;0.321622;0.999946;0.925814;0.850717;0.0186505;0.925814;0.999975;1.10398;0.594092;1.18124;0.592852;0.999002;0.000855585;1.18122;0.592852;"hpcbatch_31_03_2015_131627/core_933/iter_fecmort_31_3_2015_132710_494314661";0.37;-0.18;0.36999990500194;-0.180000269691819
0;0;1.26384;0.1;0.05;0.5;0.5;0.5;0.0951278;0.5;6705;0.105759;0.682772;0.919325;0.00371413;0.00390307;0.105083;0.712707;0.9999;1.19679;0.863801;0.105108;0.880115;0.000263119;1.19679;0.825482;0.031601;0.105073;0.863801;0.919464;0.933083;0.71259;0.105108;0.0621197;0.9999;0.872525;0.682914;0.0175657;0.872525;0.999985;0.933196;0.105593;1.23426;0.105092;0.999074;0.000718326;1.23425;0.105092;"hpcbatch_31_03_2015_131627/core_176/iter_fecmort_31_3_2015_133233_76080094";0.07;-0.46;0.0700000397360408;-0.460000225244875
0;0;1.26384;0.5;0.05;0.5;0.5;0.5;0.0951278;0.5;10795;0.519196;0.774614;0.952812;0.00371402;0.00390272;0.517901;0.898795;0.9999;1.09737;0.884922;0.517945;0.880114;0.000263773;1.09737;0.482056;0.0316005;0.517877;0.884917;0.952867;1.00116;0.898687;0.517945;0.0621195;0.9999;0.925323;0.774716;0.0175658;0.925323;0.999951;1.0012;0.518888;1.23235;0.517915;0.999058;0.00071971;1.23233;0.517915;"hpcbatch_31_03_2015_131627/core_176/iter_fecmort_31_3_2015_133428_801686901";0.07;-0.46;0.0700000397360408;-0.460000225244875
0;0;1.26384;0.95;0.05;0.5;0.5;0.5;0.0951278;0.5;106681;0.953945;0.80663;0.994789;0.00371123;0.00389936;0.953747;0.993347;0.9999;1.00803;0.917038;0.953753;0.880156;0.000263615;1.00803;0.326551;0.031575;0.953743;0.917029;0.994804;1.07026;0.993262;0.953753;0.0621258;0.999987;0.991546;0.806689;0.0175501;0.991546;0.999979;1.07027;0.953898;1.19584;0.953749;0.999005;0.000719151;1.19579;0.953749;"hpcbatch_31_03_2015_131627/core_176/iter_fecmort_31_3_2015_133630_185392737";0.07;-0.46;0.0700000397360408;-0.460000225244875
0;0;0.0380735;0.1;0.05;0.5;0.5;0.5;0.723397;0.5;6994;0.102369;0.778537;1.19754;0.0169971;0.0319651;0.102356;0.791758;0.000926768;0.96473;0.668339;0.102769;0.000248397;0.900351;0.964882;0.829685;0.00348162;0.102357;0.668181;1.19754;1.23491;0.791758;0.103029;0.000686447;1e-04;0.697841;0.778537;0.00275289;0.697972;1e-04;1.23492;0.102369;0.983944;0.102334;1e-04;0.0435171;0.983831;0.102348;"hpcbatch_31_03_2015_131627/core_2368/iter_fecmort_31_3_2015_135247_671345675";0.95;-0.78;0.950000032831213;-0.780000247198527
0;0;0.0380735;0.95;0.05;0.5;0.5;0.5;0.723397;0.5;112123;0.95257;0.857689;1.00858;0.0169813;0.0319375;0.952565;0.979856;0.000995778;0.989332;0.801254;0.952712;0.000248959;0.900394;0.989317;0.332409;0.00347828;0.952565;0.801194;1.00858;1.2015;0.979855;0.952784;0.000687148;8.97211e-05;0.992919;0.857686;0.00275075;0.993005;8.47954e-06;1.20155;0.95257;1.11285;0.952558;1e-04;0.043522;1.11285;0.952563;"hpcbatch_31_03_2015_131627/core_2368/iter_fecmort_31_3_2015_135642_707559232";0.95;-0.78;0.950000032831213;-0.780000247198527
0;0;0.0380735;0.5;0.05;0.5;0.5;0.5;0.723397;0.5;11276;0.51045;0.791195;1.09959;0.0169975;0.0319648;0.510423;0.853247;0.000964676;0.94166;0.764936;0.511316;0.00024914;0.90035;0.941692;0.489551;0.00348145;0.510423;0.764823;1.09959;1.23672;0.853247;0.511818;0.000687759;1e-04;0.890599;0.791195;0.00275286;0.890719;1e-04;1.23674;0.51045;1.01383;0.510379;1e-04;0.0435165;1.01381;0.51041;"hpcbatch_31_03_2015_131627/core_2368/iter_fecmort_31_3_2015_135442_939283250";0.95;-0.78;0.950000032831213;-0.780000247198527
0;0;0.462988;0.1;0.05;0.5;0.5;0.5;1.13352;0.5;7876;0.134025;0.875167;1.17698;0.0192788;0.0256393;0.133992;0.890807;0.000944809;1.02665;0.786025;0.13474;0.00125635;0.664219;1.0267;0.782118;0.0183626;0.133992;0.785951;1.17698;1.21629;0.890807;0.134842;0.000862713;5.78351e-05;0.817755;0.875167;0.0156356;0.817823;1e-04;1.21629;0.134025;1.04873;0.13398;1e-04;0.254745;1.04869;0.133988;"hpcbatch_31_03_2015_131627/core_1784/iter_fecmort_31_3_2015_134117_179325488";0.71;-0.14;0.709999574070409;-0.14000053892605
0;0;0.462988;0.5;0.05;0.5;0.5;0.5;1.13352;0.5;17688;0.576984;0.881295;1.07557;0.0192782;0.0256377;0.576934;0.943216;0.000974585;1.00503;0.838985;0.578084;0.0012594;0.664219;1.00504;0.423018;0.01836;0.576933;0.838923;1.07557;1.19385;0.943216;0.578225;0.000864671;5.9e-05;0.949092;0.881296;0.0156343;0.949165;1e-04;1.19387;0.576984;1.07497;0.576913;1e-04;0.254746;1.07497;0.576932;"hpcbatch_31_03_2015_131627/core_1784/iter_fecmort_31_3_2015_134231_655349514";0.71;-0.14;0.709999574070409;-0.14000053892605
0;0;0.462988;0.95;0.05;0.5;0.5;0.5;1.13352;0.5;218111;0.962026;0.895088;1.00596;0.0192563;0.0256181;0.96202;0.994469;0.000998176;0.999985;0.846245;0.96217;0.0012577;0.664262;0.999979;0.283016;0.018341;0.96202;0.846204;1.00596;1.15764;0.994469;0.962186;0.00086342;1.98295e-05;0.997131;0.895088;0.0156235;0.997192;6.96826e-06;1.15768;0.962026;1.10023;0.962017;8.07957e-05;0.254778;1.10023;0.96202;"hpcbatch_31_03_2015_131627/core_1784/iter_fecmort_31_3_2015_134401_489885292";0.71;-0.14;0.709999574070409;-0.14000053892605
0;0;0.149427;0.5;0.05;0.5;0.5;0.5;0.0610337;0.5;45902;0.871268;0.656731;1.08032;0.0216308;0.0360866;0.479205;0.908455;0.9999;1.13814;0.6364;0.571853;0.651374;0.0222416;1.13814;0.436272;0.0332333;0.433672;0.645782;0.990257;1.23596;0.772927;0.570803;0.210041;0.9999;0.751945;0.770117;0.0201976;0.751945;0.999993;1.16316;0.841359;1.32524;0.467462;0.00097746;0.00519551;1.2927;0.460509;"hpcbatch_31_03_2015_131627/core_712/iter_fecmort_31_3_2015_132757_55126804";0.29;-1.02;0.290000460893649;-1.02000061199783
0;0;0.149427;0.95;0.05;0.5;0.5;0.5;0.0610337;0.5;147613;0.981942;0.737188;1.03035;0.0321756;0.0518392;0.948284;1.04056;0.9999;1.02292;0.728371;0.960251;0.599381;0.0527333;1.01135;0.30287;0.0597112;0.942028;0.74596;0.947791;1.23053;0.941485;0.959993;0.153252;0.869414;0.950627;0.798236;0.0361178;0.963417;0.999983;1.20227;0.979572;1.27127;0.94688;8.12173e-05;0.01479;1.21992;0.946321;"hpcbatch_31_03_2015_131627/core_712/iter_fecmort_31_3_2015_133106_390513161";0.29;-1.02;0.290000460893649;-1.02000061199783
0;0;0.149427;0.1;0.05;0.5;0.5;0.5;0.0610337;0.5;27316;0.127193;0.691112;1.08582;0.0165854;0.0293408;0.126234;0.726916;0.9999;1.18967;0.64816;0.126264;0.671446;0.00226688;1.18967;0.793578;0.0240354;0.126214;0.64816;1.08583;1.11881;0.726849;0.126264;0.241807;0.9999;0.672127;0.691184;0.0139377;0.672127;0.999973;1.1188;0.126834;1.2342;0.126228;0.999018;0.000581013;1.23419;0.126228;"hpcbatch_31_03_2015_131627/core_712/iter_fecmort_31_3_2015_132458_381357950";0.29;-1.02;0.290000460893649;-1.02000061199783
0;0;0.299684;0.95;0.05;0.5;0.5;0.5;0.0528854;0.5;373913;0.957376;0.807618;0.976778;0.0084971;0.0135203;0.957167;0.997709;0.9999;1.01135;0.7842;0.957173;0.804578;0.00102318;1.01135;0.309124;0.0286823;0.957162;0.784217;0.976718;1.1544;0.997621;0.957173;0.126959;0.999946;0.960105;0.807678;0.016077;0.960108;0.999999;1.15438;0.957301;1.20248;0.957167;0.999001;0.000662778;1.20242;0.957167;"hpcbatch_31_03_2015_131627/core_365/iter_fecmort_31_3_2015_133718_94841329";0.15;-0.9;0.14999997163679;-0.90000032486634
0;0;0.299684;0.1;0.05;0.5;0.5;0.5;0.0528854;0.5;7345;0.111591;0.684546;1.05567;0.00850264;0.0135328;0.111642;0.716668;0.9999;1.20066;0.693734;0.111639;0.804542;0.00101967;1.20066;0.815525;0.0287052;0.111642;0.693734;1.05567;1.08285;0.716663;0.111639;0.126945;0.9999;0.713263;0.684551;0.0160915;0.713263;0.9999;1.08285;0.111577;1.24094;0.111641;0.999944;0.000661748;1.24094;0.111641;"hpcbatch_31_03_2015_131627/core_365/iter_fecmort_31_3_2015_133231_849403418";0.15;-0.9;0.14999997163679;-0.90000032486634
0;0;0.299684;0.5;0.05;0.5;0.5;0.5;0.0528854;0.5;18503;0.535792;0.784184;0.933526;0.00850441;0.0135365;0.534234;0.914796;0.9999;1.10873;0.685042;0.53428;0.804527;0.00102519;1.10873;0.465722;0.0287119;0.534201;0.685048;0.933499;1.03329;0.914685;0.53428;0.126934;0.9999;0.772305;0.784285;0.0160971;0.772305;0.999973;1.03327;0.535222;1.25026;0.534238;0.999016;0.000664067;1.25024;0.534238;"hpcbatch_31_03_2015_131627/core_365/iter_fecmort_31_3_2015_133424_250699644";0.15;-0.9;0.14999997163679;-0.90000032486634
0;0;0.0143748;0.95;0.05;0.5;0.5;0.5;0.145345;0.5;246320;0.954299;0.721313;1.01519;0.0158224;0.0304553;0.954293;0.911394;0.000997706;0.932792;0.803967;0.954428;0.000705998;0.863086;0.932718;0.323823;0.00910129;0.954293;0.803907;1.01519;1.21221;0.911392;0.954532;0.000636258;9.18328e-05;0.999754;0.721292;0.00514472;0.999841;3.08307e-05;1.21226;0.954298;1.12489;0.954287;1e-04;0.075048;1.12492;0.954292;"hpcbatch_31_03_2015_131627/core_2254/iter_fecmort_31_3_2015_132958_75697237";0.91;-1.34;0.909999887302639;-1.33999904639978
